age,job,education,default,balance,loan,day,month,y,val_email,phone_type,ConsumerGroup,contacts,days_since,total_contacts,last_campaign_outcome,mortgage
42,management,unknown,no,520595,no,7,jul,no,no,cellular,A,4,-1,0,unknown,yes
44,services,secondary,no,819006,yes,7,jul,no,no,cellular,A,4,-1,0,unknown,yes
57,admin.,secondary,no,665669,no,7,jul,no,no,telephone,A,3,-1,0,unknown,no
46,blue-collar,secondary,no,546360,no,7,jul,yes,no,cellular,A,3,-1,0,unknown,no
27,blue-collar,secondary,no,1161751,yes,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
51,technician,secondary,no,934743,no,7,jul,yes,no,cellular,B,2,-1,0,unknown,no
29,admin.,secondary,no,896023,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
57,technician,secondary,no,603432,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
59,retired,secondary,no,421289,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
57,retired,primary,no,870167,no,7,jul,no,no,telephone,C,1,-1,0,unknown,no
26,services,secondary,no,38267,yes,7,jul,no,no,cellular,B,1,-1,0,unknown,yes
36,services,secondary,no,724822,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
35,management,tertiary,no,513881,no,7,jul,no,no,cellular,B,1,-1,0,unknown,no
40,admin.,secondary,no,72332,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
51,blue-collar,primary,no,830261,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
45,services,secondary,no,691392,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
33,blue-collar,primary,no,734609,no,7,jul,no,no,cellular,B,1,-1,0,unknown,no
53,blue-collar,primary,no,650964,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
39,blue-collar,primary,no,804524,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,yes
43,management,tertiary,no,619216,yes,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
60,blue-collar,primary,no,866067,no,7,jul,no,no,cellular,B,1,-1,0,unknown,no
28,housemaid,primary,no,1101527,no,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
46,technician,secondary,no,437626,no,7,jul,no,no,cellular,A,3,-1,0,unknown,no
56,management,primary,no,322133,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
32,self-employed,tertiary,no,418377,no,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
32,admin.,secondary,no,273821,yes,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
34,blue-collar,primary,yes,634593,yes,7,jul,no,no,cellular,B,1,-1,0,unknown,no
30,management,tertiary,no,752337,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
51,blue-collar,secondary,no,402076,no,7,jul,no,yes,telephone,B,4,-1,0,unknown,yes
29,services,tertiary,no,532096,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
35,services,secondary,no,503118,yes,7,jul,no,no,cellular,B,1,-1,0,unknown,no
29,blue-collar,primary,no,0,no,7,jul,no,no,telephone,A,15,-1,0,unknown,yes
31,blue-collar,secondary,no,365712,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
40,technician,unknown,no,549325,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
29,blue-collar,primary,no,408623,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
44,housemaid,primary,no,107651,no,7,jul,no,no,cellular,B,3,-1,0,unknown,no
32,services,secondary,no,454163,no,7,jul,no,no,cellular,B,1,-1,0,unknown,yes
36,blue-collar,secondary,no,626818,yes,7,jul,no,no,cellular,A,6,-1,0,unknown,no
40,technician,secondary,no,451039,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
37,management,tertiary,no,715669,no,7,jul,no,no,cellular,B,3,-1,0,unknown,no
45,management,secondary,no,0,yes,7,jul,yes,no,cellular,C,1,-1,0,unknown,no
55,housemaid,unknown,no,999302,no,7,jul,yes,yes,cellular,C,3,-1,0,unknown,no
39,admin.,secondary,no,976750,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
25,technician,tertiary,no,545558,yes,7,jul,no,yes,cellular,A,1,-1,0,unknown,no
41,technician,secondary,no,641602,yes,7,jul,no,no,cellular,A,4,-1,0,unknown,no
34,technician,secondary,no,1244562,no,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
37,admin.,secondary,no,569091,yes,7,jul,no,no,cellular,B,1,-1,0,unknown,no
51,retired,secondary,no,761697,no,7,jul,yes,no,cellular,B,3,-1,0,unknown,yes
35,admin.,secondary,no,838045,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
49,blue-collar,primary,no,513185,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
28,technician,secondary,no,1598472,yes,7,jul,yes,yes,cellular,B,1,-1,0,unknown,no
26,blue-collar,secondary,no,726314,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
27,management,tertiary,no,515463,yes,7,jul,no,yes,cellular,A,1,-1,0,unknown,yes
45,admin.,secondary,no,40423,yes,7,jul,yes,yes,cellular,B,1,-1,0,unknown,no
34,admin.,secondary,no,546825,yes,7,jul,no,yes,cellular,A,1,-1,0,unknown,no
27,services,secondary,no,585992,yes,7,jul,no,no,cellular,B,1,-1,0,unknown,no
35,services,secondary,no,28824,no,7,jul,no,yes,cellular,A,4,-1,0,unknown,yes
48,admin.,secondary,no,587822,yes,7,jul,no,yes,cellular,A,1,-1,0,unknown,no
33,services,secondary,no,986820,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
31,technician,secondary,no,322586,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
40,blue-collar,unknown,no,280923,no,7,jul,yes,yes,telephone,B,2,-1,0,unknown,no
56,housemaid,secondary,no,884398,no,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
29,blue-collar,primary,no,326913,yes,7,jul,no,no,cellular,C,1,-1,0,unknown,no
40,management,tertiary,no,220405,yes,7,jul,no,no,cellular,A,2,-1,0,unknown,no
35,admin.,secondary,no,575879,no,7,jul,no,no,cellular,C,11,-1,0,unknown,no
30,admin.,primary,no,773902,yes,7,jul,yes,yes,cellular,B,1,-1,0,unknown,yes
59,blue-collar,secondary,no,955707,no,7,jul,no,no,telephone,A,6,-1,0,unknown,no
34,blue-collar,secondary,no,864172,yes,7,jul,no,no,cellular,B,1,-1,0,unknown,yes
26,blue-collar,secondary,no,1049931,yes,7,jul,no,no,cellular,B,1,-1,0,unknown,no
41,management,secondary,no,18345,yes,7,jul,yes,no,cellular,B,3,-1,0,unknown,no
31,unknown,tertiary,no,222884,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
58,blue-collar,secondary,no,624646,no,7,jul,no,yes,cellular,B,3,-1,0,unknown,no
35,blue-collar,primary,no,0,yes,7,jul,no,no,cellular,A,2,-1,0,unknown,no
27,technician,secondary,no,543965,no,7,jul,no,no,cellular,B,1,-1,0,unknown,no
40,management,tertiary,no,598190,no,7,jul,no,no,cellular,B,1,-1,0,unknown,no
52,technician,tertiary,yes,804519,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
38,technician,secondary,no,712542,no,7,jul,yes,no,cellular,B,4,-1,0,unknown,yes
30,blue-collar,secondary,no,1170494,no,7,jul,yes,no,cellular,B,2,-1,0,unknown,no
25,blue-collar,secondary,no,783104,yes,7,jul,no,yes,cellular,C,1,-1,0,unknown,no
57,blue-collar,primary,no,379999,yes,7,jul,no,no,cellular,A,12,-1,0,unknown,no
29,services,secondary,no,569279,yes,7,jul,yes,yes,cellular,B,1,-1,0,unknown,no
48,blue-collar,primary,no,631830,yes,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
29,blue-collar,secondary,no,573845,yes,7,jul,yes,yes,cellular,B,1,-1,0,unknown,no
31,housemaid,unknown,yes,386278,yes,7,jul,no,no,telephone,A,2,-1,0,unknown,no
38,housemaid,secondary,no,397468,no,7,jul,no,no,cellular,A,3,-1,0,unknown,no
29,technician,secondary,no,620258,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
40,blue-collar,secondary,no,491234,yes,7,jul,no,no,cellular,B,1,-1,0,unknown,yes
31,admin.,secondary,no,595123,no,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
34,blue-collar,primary,no,363717,no,7,jul,no,no,telephone,A,1,-1,0,unknown,no
29,blue-collar,primary,no,686971,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
44,housemaid,primary,no,406045,yes,7,jul,no,no,cellular,B,1,-1,0,unknown,no
41,blue-collar,secondary,yes,954199,yes,7,jul,yes,no,cellular,B,1,-1,0,unknown,yes
34,blue-collar,secondary,no,383028,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
35,entrepreneur,primary,yes,0,yes,7,jul,yes,yes,cellular,B,1,-1,0,unknown,no
43,management,tertiary,no,298441,yes,7,jul,no,no,cellular,A,2,-1,0,unknown,yes
59,blue-collar,primary,no,350944,yes,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
46,management,secondary,no,1095732,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
55,blue-collar,secondary,no,215056,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
41,housemaid,primary,no,942116,no,7,jul,no,yes,cellular,B,6,-1,0,unknown,no
59,management,tertiary,no,263581,no,7,jul,no,no,cellular,A,4,-1,0,unknown,yes
39,technician,secondary,no,178762,yes,7,jul,yes,no,cellular,B,4,-1,0,unknown,yes
26,technician,tertiary,no,518312,yes,7,jul,no,yes,cellular,A,1,-1,0,unknown,yes
33,blue-collar,secondary,no,443338,no,7,jul,yes,no,cellular,B,3,-1,0,unknown,yes
32,technician,secondary,no,1020952,yes,7,jul,no,no,cellular,A,2,-1,0,unknown,no
41,technician,secondary,no,1054710,no,7,jul,no,no,cellular,C,4,-1,0,unknown,no
29,services,secondary,no,328073,no,7,jul,no,no,cellular,A,2,-1,0,unknown,no
31,blue-collar,secondary,no,986814,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
37,admin.,secondary,no,907156,yes,7,jul,yes,no,cellular,B,2,-1,0,unknown,no
50,admin.,secondary,no,849527,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
27,management,tertiary,no,1211149,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
47,management,tertiary,no,626845,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
47,technician,secondary,no,1154643,yes,7,jul,yes,no,cellular,B,3,-1,0,unknown,yes
47,housemaid,tertiary,no,778804,no,7,jul,no,no,telephone,A,1,-1,0,unknown,no
51,services,secondary,no,602878,no,7,jul,no,no,cellular,A,3,-1,0,unknown,yes
57,retired,secondary,no,677937,yes,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
44,technician,secondary,no,1058140,no,7,jul,no,no,cellular,B,4,-1,0,unknown,yes
51,management,tertiary,no,659568,no,7,jul,no,no,cellular,B,3,-1,0,unknown,no
28,blue-collar,primary,no,548803,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
41,admin.,secondary,no,430228,yes,7,jul,no,no,cellular,B,1,-1,0,unknown,yes
30,management,secondary,no,295788,yes,7,jul,no,yes,cellular,A,2,-1,0,unknown,no
25,blue-collar,secondary,no,893313,no,7,jul,no,yes,cellular,A,4,-1,0,unknown,yes
32,admin.,secondary,no,386563,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
40,services,secondary,no,418156,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,yes
31,services,secondary,no,0,yes,7,jul,yes,yes,cellular,B,1,-1,0,unknown,yes
30,unemployed,secondary,no,488324,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,yes
25,services,secondary,no,639839,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
45,blue-collar,secondary,no,657015,no,7,jul,yes,no,telephone,C,2,-1,0,unknown,no
49,blue-collar,primary,yes,592624,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
32,admin.,secondary,no,34723,no,7,jul,yes,no,cellular,B,5,-1,0,unknown,no
52,blue-collar,primary,no,1456325,no,7,jul,yes,no,cellular,B,3,-1,0,unknown,no
35,management,tertiary,no,656564,no,7,jul,no,no,cellular,A,2,-1,0,unknown,no
60,retired,tertiary,no,828079,no,7,jul,no,no,cellular,B,2,-1,0,unknown,no
33,blue-collar,primary,yes,109091,yes,7,jul,no,no,cellular,A,2,-1,0,unknown,no
43,management,tertiary,no,690853,no,7,jul,no,no,cellular,A,3,-1,0,unknown,no
42,admin.,secondary,no,1328097,no,7,jul,yes,yes,cellular,B,3,-1,0,unknown,yes
50,technician,unknown,no,650585,no,7,jul,no,no,cellular,A,5,-1,0,unknown,no
33,services,secondary,no,191673,yes,7,jul,yes,no,cellular,A,4,-1,0,unknown,yes
42,technician,secondary,no,419130,no,7,jul,no,yes,cellular,A,5,-1,0,unknown,yes
26,blue-collar,secondary,yes,319977,yes,7,jul,no,yes,cellular,C,3,-1,0,unknown,no
25,technician,tertiary,no,603849,no,7,jul,no,no,cellular,A,2,-1,0,unknown,no
26,admin.,secondary,no,668398,yes,7,jul,no,no,cellular,B,2,-1,0,unknown,yes
39,admin.,secondary,no,633025,yes,7,jul,no,yes,cellular,A,1,-1,0,unknown,no
39,services,secondary,no,985132,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
31,technician,secondary,no,741205,no,7,jul,no,no,cellular,C,1,-1,0,unknown,yes
52,unemployed,tertiary,no,804939,no,7,jul,no,no,cellular,A,6,-1,0,unknown,no
28,admin.,secondary,no,710916,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
46,blue-collar,primary,no,361592,no,7,jul,no,no,telephone,A,5,-1,0,unknown,no
28,services,secondary,no,421447,no,7,jul,no,no,cellular,B,1,-1,0,unknown,no
54,housemaid,secondary,no,419984,yes,7,jul,no,no,cellular,B,1,-1,0,unknown,no
45,blue-collar,primary,no,344270,no,7,jul,yes,no,cellular,B,3,-1,0,unknown,no
58,entrepreneur,primary,no,585984,no,7,jul,no,no,cellular,A,7,-1,0,unknown,yes
42,blue-collar,secondary,no,607703,no,7,jul,no,no,cellular,A,3,-1,0,unknown,no
34,blue-collar,secondary,no,437090,no,7,jul,no,yes,cellular,A,5,-1,0,unknown,yes
50,technician,secondary,no,528584,no,7,jul,no,no,cellular,A,2,-1,0,unknown,no
59,blue-collar,primary,no,724871,no,7,jul,no,no,cellular,B,1,-1,0,unknown,no
56,blue-collar,secondary,no,541061,no,7,jul,no,no,telephone,A,2,-1,0,unknown,no
58,technician,secondary,no,360502,yes,7,jul,no,no,cellular,C,1,-1,0,unknown,yes
31,management,tertiary,no,613390,yes,7,jul,no,no,cellular,C,1,-1,0,unknown,no
58,blue-collar,secondary,no,998282,no,7,jul,no,no,cellular,B,4,-1,0,unknown,no
25,services,secondary,no,775201,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
32,blue-collar,secondary,no,803965,no,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
38,blue-collar,primary,no,1003448,no,7,jul,no,no,cellular,A,3,-1,0,unknown,no
33,management,secondary,no,760432,yes,7,jul,no,no,cellular,B,2,-1,0,unknown,no
37,admin.,secondary,no,551396,no,7,jul,no,yes,cellular,A,30,-1,0,unknown,yes
38,management,tertiary,no,813675,no,7,jul,no,no,cellular,A,3,-1,0,unknown,yes
31,management,tertiary,no,730809,no,7,jul,no,yes,cellular,A,33,-1,0,unknown,yes
52,blue-collar,secondary,no,402441,yes,7,jul,no,yes,cellular,B,2,-1,0,unknown,no
27,admin.,secondary,no,277134,yes,7,jul,no,yes,cellular,B,3,-1,0,unknown,no
25,blue-collar,primary,no,736566,no,7,jul,no,no,cellular,B,1,-1,0,unknown,no
31,admin.,tertiary,no,748489,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
35,management,tertiary,no,479688,yes,7,jul,no,no,cellular,C,11,-1,0,unknown,no
28,unemployed,secondary,yes,921739,yes,7,jul,no,no,telephone,A,2,-1,0,unknown,no
29,blue-collar,secondary,no,841460,yes,7,jul,no,yes,cellular,A,1,-1,0,unknown,yes
33,technician,secondary,no,650010,yes,7,jul,no,no,cellular,A,2,-1,0,unknown,yes
39,services,secondary,no,291883,no,7,jul,no,yes,cellular,A,5,-1,0,unknown,no
47,blue-collar,secondary,yes,808017,yes,7,jul,no,no,cellular,A,4,-1,0,unknown,yes
39,blue-collar,unknown,no,501834,no,7,jul,no,no,cellular,A,3,-1,0,unknown,no
50,technician,secondary,no,487680,no,7,jul,no,no,telephone,A,8,-1,0,unknown,no
50,self-employed,tertiary,no,1038949,no,7,jul,no,no,cellular,A,8,-1,0,unknown,no
49,management,tertiary,no,688000,no,7,jul,no,yes,cellular,A,2,-1,0,unknown,no
44,entrepreneur,primary,no,531654,no,7,jul,no,no,cellular,A,7,-1,0,unknown,no
28,technician,secondary,no,365427,yes,7,jul,no,yes,cellular,A,2,-1,0,unknown,no
31,services,secondary,no,490392,no,7,jul,no,no,cellular,A,3,-1,0,unknown,no
47,housemaid,secondary,no,85766,no,7,jul,no,no,telephone,A,13,-1,0,unknown,no
30,technician,tertiary,no,628969,yes,7,jul,no,yes,cellular,A,3,-1,0,unknown,yes
29,blue-collar,secondary,no,686894,no,7,jul,no,no,cellular,A,2,-1,0,unknown,no
51,blue-collar,primary,no,536482,no,7,jul,no,yes,cellular,A,5,-1,0,unknown,no
44,admin.,tertiary,no,549087,no,7,jul,no,no,cellular,A,3,-1,0,unknown,yes
43,management,secondary,no,38534,yes,7,jul,no,no,telephone,A,2,-1,0,unknown,no
44,services,secondary,no,352652,no,7,jul,no,no,cellular,A,3,-1,0,unknown,yes
41,admin.,secondary,no,490460,no,7,jul,no,no,cellular,A,4,-1,0,unknown,yes
59,blue-collar,primary,no,455194,no,7,jul,no,no,cellular,A,20,-1,0,unknown,no
49,self-employed,secondary,no,366896,no,7,jul,no,no,cellular,B,4,-1,0,unknown,yes
31,technician,secondary,no,483681,no,7,jul,no,no,cellular,A,2,-1,0,unknown,no
50,entrepreneur,tertiary,no,511894,no,7,jul,no,no,cellular,A,5,-1,0,unknown,no
33,entrepreneur,secondary,no,857503,yes,7,jul,yes,yes,cellular,B,4,-1,0,unknown,no
58,blue-collar,primary,no,787202,no,7,jul,no,no,cellular,A,3,-1,0,unknown,no
36,blue-collar,tertiary,no,517346,no,7,jul,no,no,cellular,A,7,-1,0,unknown,no
35,management,tertiary,no,306265,no,7,jul,no,no,cellular,A,4,-1,0,unknown,no
30,admin.,secondary,no,830173,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
27,blue-collar,primary,no,362660,yes,7,jul,no,no,cellular,A,3,-1,0,unknown,no
35,management,tertiary,no,320630,yes,7,jul,no,no,cellular,B,2,-1,0,unknown,no
53,blue-collar,secondary,no,518702,no,7,jul,no,no,cellular,A,5,-1,0,unknown,yes
35,blue-collar,secondary,no,687805,no,7,jul,no,yes,telephone,A,4,-1,0,unknown,yes
60,management,tertiary,yes,775141,yes,7,jul,no,no,cellular,A,2,-1,0,unknown,no
27,blue-collar,secondary,no,101540,yes,7,jul,no,no,cellular,A,2,-1,0,unknown,no
54,self-employed,secondary,no,613537,no,7,jul,no,no,telephone,A,8,-1,0,unknown,yes
48,self-employed,secondary,no,782800,no,7,jul,no,no,cellular,A,5,-1,0,unknown,no
40,management,secondary,no,488158,no,7,jul,no,no,cellular,A,4,-1,0,unknown,yes
26,blue-collar,secondary,no,493148,yes,7,jul,yes,no,telephone,B,3,-1,0,unknown,no
38,technician,secondary,no,496645,yes,7,jul,no,no,cellular,A,5,-1,0,unknown,yes
31,blue-collar,primary,no,694698,yes,7,jul,no,no,telephone,A,4,-1,0,unknown,no
46,blue-collar,primary,no,972931,no,7,jul,no,no,cellular,B,1,-1,0,unknown,no
27,management,tertiary,no,699413,no,7,jul,no,no,cellular,C,4,-1,0,unknown,yes
53,blue-collar,primary,no,694534,no,7,jul,no,no,cellular,A,5,-1,0,unknown,no
40,blue-collar,primary,yes,743013,yes,7,jul,no,no,cellular,A,3,-1,0,unknown,no
43,entrepreneur,secondary,no,424722,no,7,jul,no,no,telephone,A,2,-1,0,unknown,yes
37,blue-collar,unknown,no,858474,no,7,jul,no,no,cellular,D,2,-1,0,unknown,yes
31,housemaid,primary,no,740549,yes,7,jul,yes,no,telephone,A,2,-1,0,unknown,yes
28,self-employed,secondary,no,599571,yes,7,jul,no,no,cellular,A,3,-1,0,unknown,yes
43,blue-collar,primary,no,587153,no,7,jul,yes,no,telephone,A,5,-1,0,unknown,no
28,blue-collar,secondary,no,511641,no,7,jul,no,no,telephone,B,2,-1,0,unknown,no
47,services,secondary,no,751302,yes,7,jul,no,yes,cellular,A,2,-1,0,unknown,no
43,entrepreneur,tertiary,no,1096799,no,7,jul,no,no,cellular,B,1,-1,0,unknown,no
57,technician,tertiary,no,462990,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
58,retired,secondary,no,703690,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
25,blue-collar,secondary,no,972181,no,7,jul,no,no,cellular,A,2,-1,0,unknown,no
31,blue-collar,secondary,no,29636,no,7,jul,yes,no,cellular,A,2,-1,0,unknown,no
47,technician,primary,no,204054,no,7,jul,no,no,telephone,A,3,-1,0,unknown,no
43,unknown,secondary,no,198691,no,7,jul,no,no,telephone,A,13,-1,0,unknown,no
27,services,secondary,no,611568,yes,7,jul,no,no,cellular,B,2,-1,0,unknown,no
45,entrepreneur,secondary,no,830809,no,7,jul,no,no,cellular,B,10,-1,0,unknown,no
31,management,tertiary,no,458304,no,7,jul,no,yes,cellular,A,24,-1,0,unknown,yes
33,technician,secondary,no,446892,no,7,jul,no,no,cellular,A,2,-1,0,unknown,no
31,blue-collar,secondary,no,427767,yes,7,jul,no,no,cellular,A,2,-1,0,unknown,no
32,services,secondary,no,409594,no,7,jul,yes,no,cellular,B,5,-1,0,unknown,yes
41,housemaid,primary,no,1468126,no,7,jul,yes,no,cellular,B,1,-1,0,unknown,no
31,admin.,secondary,no,664362,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
30,services,secondary,no,778266,yes,7,jul,no,no,cellular,A,3,-1,0,unknown,no
44,blue-collar,primary,no,619316,no,7,jul,no,no,telephone,A,1,-1,0,unknown,no
28,student,secondary,no,537764,no,7,jul,no,yes,cellular,A,1,-1,0,unknown,no
31,entrepreneur,tertiary,no,852256,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,no
36,blue-collar,secondary,no,552008,no,7,jul,no,no,cellular,A,11,-1,0,unknown,yes
25,unknown,secondary,no,437209,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
25,technician,secondary,no,92152,yes,7,jul,no,no,cellular,A,1,-1,0,unknown,yes
27,blue-collar,primary,no,771215,yes,7,jul,no,yes,cellular,A,1,-1,0,unknown,no
60,management,tertiary,no,235943,no,7,jul,no,no,telephone,A,15,-1,0,unknown,no
36,blue-collar,unknown,yes,767399,no,7,jul,yes,no,telephone,B,17,-1,0,unknown,yes
49,blue-collar,primary,no,563585,no,7,jul,no,no,cellular,B,4,-1,0,unknown,no
25,blue-collar,secondary,no,426563,no,7,jul,no,no,cellular,A,3,-1,0,unknown,no
46,management,tertiary,no,139084,no,7,jul,yes,no,cellular,B,11,-1,0,unknown,yes
50,technician,tertiary,no,391679,yes,7,jul,no,yes,cellular,A,1,-1,0,unknown,no
50,blue-collar,primary,no,558209,no,7,jul,no,no,cellular,A,1,-1,0,unknown,no
33,admin.,tertiary,no,326277,no,7,jul,no,no,cellular,C,1,-1,0,unknown,no
42,management,secondary,no,1342580,no,7,jul,no,yes,cellular,B,1,-1,0,unknown,no
30,admin.,secondary,no,821781,no,8,jul,no,no,cellular,A,1,-1,0,unknown,no
42,technician,tertiary,no,725914,no,8,jul,no,no,cellular,A,1,-1,0,unknown,no
28,admin.,secondary,no,709136,yes,8,jul,yes,no,cellular,B,1,-1,0,unknown,no
34,entrepreneur,tertiary,no,145178,yes,8,jul,no,no,cellular,A,1,-1,0,unknown,yes
33,management,tertiary,no,451616,no,8,jul,no,no,cellular,C,1,-1,0,unknown,no
26,entrepreneur,secondary,no,703837,yes,8,jul,no,no,cellular,A,1,-1,0,unknown,no
29,admin.,secondary,no,319025,yes,8,jul,no,no,cellular,A,1,-1,0,unknown,no
28,admin.,secondary,no,794560,yes,8,jul,no,no,cellular,A,1,-1,0,unknown,no
32,technician,tertiary,no,1136479,yes,8,jul,yes,no,cellular,B,1,-1,0,unknown,no
45,services,secondary,no,331512,yes,8,jul,no,no,cellular,A,7,-1,0,unknown,no
59,retired,secondary,no,459991,no,8,jul,no,no,cellular,B,1,-1,0,unknown,no
46,unemployed,secondary,no,526643,no,8,jul,no,yes,cellular,A,1,-1,0,unknown,no
32,management,tertiary,no,533698,no,8,jul,no,yes,cellular,C,1,-1,0,unknown,yes
44,management,tertiary,no,560602,yes,8,jul,no,no,cellular,C,2,-1,0,unknown,no
26,blue-collar,secondary,no,418420,no,8,jul,no,no,telephone,A,3,-1,0,unknown,no
